,stop_id,difference,actual_time,departure_time,stop_code,stop_name,stop_lat,stop_lon
155,905429,0,2018-04-02 17:03:00,2020-04-02 17:03:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
156,905429,0,2018-04-02 21:07:00,2020-04-02 21:07:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
157,905429,0,2018-04-02 22:45:00,2020-04-02 22:45:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
158,905429,0,2018-04-03 00:25:00,2020-04-02 00:25:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
159,905429,60,2018-04-02 05:48:00,2020-04-02 05:47:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
160,905429,60,2018-04-02 07:49:00,2020-04-02 07:48:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
161,905429,60,2018-04-02 09:48:00,2020-04-02 09:47:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
162,905429,0,2018-04-02 19:47:00,2020-04-02 19:47:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
163,905429,0,2018-04-02 21:45:00,2020-04-02 21:45:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
164,905429,0,2018-04-02 23:25:00,2020-04-02 23:25:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
165,905289,-26,2018-04-02 05:17:00,2020-04-02 05:17:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
166,905289,-26,2018-04-02 09:17:00,2020-04-02 09:17:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
167,905289,34,2018-04-02 13:18:00,2020-04-02 13:17:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
168,905289,-26,2018-04-02 05:32:00,2020-04-02 05:32:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
169,905289,32,2018-04-02 07:34:00,2020-04-02 07:33:28,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
170,905289,94,2018-04-02 09:34:00,2020-04-02 09:32:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
171,905289,212,2018-04-02 15:37:00,2020-04-02 15:33:28,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
172,905289,34,2018-04-02 19:33:00,2020-04-02 19:32:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
173,905289,-28,2018-04-02 08:03:00,2020-04-02 08:03:28,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
174,905289,34,2018-04-02 10:03:00,2020-04-02 10:02:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
175,905289,34,2018-04-02 12:03:00,2020-04-02 12:02:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
176,905289,34,2018-04-02 14:03:00,2020-04-02 14:02:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
177,905289,-148,2018-04-02 18:01:00,2020-04-02 18:03:28,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
178,905289,32,2018-04-02 06:19:00,2020-04-02 06:18:28,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
179,905289,152,2018-04-02 08:21:00,2020-04-02 08:18:28,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
180,905289,-26,2018-04-02 10:17:00,2020-04-02 10:17:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
181,905289,94,2018-04-02 12:19:00,2020-04-02 12:17:26,905289,PIEDMONT RD NE @ TOWER PLACE DR,33.846081,-84.372483
