,stop_id,difference,actual_time,departure_time,stop_name,stop_lat,stop_lon
111,905746,93,4/7/2018 5:58,5:56:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
112,905746,273,4/7/2018 16:01,3:56:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
113,905746,-27,4/7/2018 19:56,7:56:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
114,905746,-27,4/7/2018 7:16,7:16:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
115,905746,93,4/7/2018 9:18,9:16:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
116,905746,273,4/7/2018 15:21,3:16:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
117,905746,213,4/7/2018 17:20,5:16:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
118,905746,93,4/7/2018 19:18,7:16:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
119,905746,153,4/7/2018 21:21,9:18:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
120,905746,213,4/7/2018 5:40,5:36:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
121,905746,-27,4/7/2018 9:36,9:36:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
122,905746,33,4/7/2018 17:37,5:36:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
123,905746,153,4/7/2018 6:19,6:16:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
124,905746,213,4/7/2018 10:20,10:16:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
125,905746,333,4/7/2018 14:22,2:16:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
126,905746,333,4/7/2018 16:22,4:16:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
127,905746,153,4/7/2018 18:19,6:16:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
128,905746,33,4/7/2018 20:17,8:16:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
129,905928,32,4/7/2018 6:45,6:44:00 AM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
130,905928,92,4/7/2018 8:46,8:44:00 AM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
131,905928,152,4/7/2018 14:47,2:44:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
132,905928,392,4/7/2018 16:51,4:44:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
133,905928,-388,4/8/2018 0:00,12:06:00 AM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
134,905928,152,4/7/2018 9:07,9:04:00 AM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
135,905928,92,4/7/2018 11:06,11:04:00 AM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
136,905928,332,4/7/2018 13:10,1:04:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
137,905928,812,4/7/2018 15:18,3:04:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
138,905928,92,4/7/2018 17:06,5:04:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
139,905928,152,4/7/2018 21:09,9:06:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
140,905928,332,4/7/2018 14:10,2:04:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
141,905928,392,4/7/2018 16:11,4:04:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
142,905928,92,4/7/2018 18:06,6:04:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
143,905928,32,4/7/2018 20:05,8:04:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
144,905928,-88,4/7/2018 7:23,7:24:00 AM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
145,905928,692,4/7/2018 13:36,1:24:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
146,905928,452,4/7/2018 15:32,3:24:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
147,905928,512,4/7/2018 17:33,5:24:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
148,905928,152,4/7/2018 21:29,9:26:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
149,905928,92,4/7/2018 11:46,11:44:00 AM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
150,905928,92,4/7/2018 15:46,3:44:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
151,905928,152,4/7/2018 17:47,5:44:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
152,905928,92,4/7/2018 19:46,7:44:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
153,905928,-28,4/7/2018 21:46,9:46:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
154,905928,152,4/7/2018 8:27,8:24:00 AM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
155,905928,572,4/7/2018 14:34,2:24:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
156,905928,212,4/7/2018 20:28,8:24:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
157,905928,92,4/7/2018 22:08,10:06:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
158,905928,152,4/7/2018 23:49,11:46:00 PM,PIEDMONT RD NE @ HABERSHAM RD NE,33.853317,-84.381663
159,905526,-60,4/7/2018 6:47,6:48:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
160,905526,0,4/7/2018 8:48,8:48:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
161,905526,180,4/7/2018 14:51,2:48:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
162,905526,480,4/7/2018 16:56,4:48:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
163,905526,0,4/7/2018 18:48,6:48:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
164,905526,120,4/7/2018 9:10,9:08:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
165,905526,60,4/7/2018 11:09,11:08:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
166,905526,300,4/7/2018 13:13,1:08:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
167,905526,960,4/7/2018 15:24,3:08:00 PM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
168,905526,0,4/7/2018 6:08,6:08:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
169,905526,-60,4/7/2018 10:07,10:08:00 AM,PIEDMONT RD NE @ PEACHTREE RD NE,33.844399,-84.371807
